,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
38617,2019183443,2816 Olive St,Key Coalition,L,64109.0,Central,3.0,EMAIL,4068,Public Health,1447,1,9171,Noise,Public Health Noise,PUBLIC_HEALT_SAFETY_WORKS,VISIBLE,Health,Health-Noise Control-,Public Health-Noise-Music,Music,10/22/2019,6:35 PM,10,2019,RESOL,N,10/23/2019,10.0,2019.0,1.0,"2816 Olive St64109
(39.074669, -94.555243)",Jackson,39.074669,-94.555243,26490,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019183443
38613,2019183411,1727 Brooklyn Ave,18th And Vine And Downtown East,L,64127.0,Central,3.0,EMAIL,4068,Public Health,1447,7,1826,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,10/22/2019,5:40 PM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,7.0,"1727 Brooklyn Ave64127
(39.091483, -94.556056)",Jackson,39.091483000000004,-94.55605600000001,12933,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019183411
30654,2019195849,1310 Wabash Ave,Independence Plaza,L,64127.0,Central,3.0,PHONE,30436,Public Health,1447,24,222,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,11/22/2019,9:53 AM,11,2019,RESOL,Y,12/16/2019,12.0,2019.0,24.0,"1310 Wabash Ave64127
(39.097077, -94.553206)",Jackson,39.097077,-94.553206,12320,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019195849
8908,2020017586,3216 E 52nd St,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Public Health,1447,20,418,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,2/4/2020,4:14 PM,2,2020,RESOL,Y,2/24/2020,2.0,2020.0,20.0,"3216 E 52nd St64130
(39.031902, -94.547098)",Jackson,39.031902,-94.54709799999999,35990,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017586
26923,2019202285,3424 Harrison St,North Hyde Park,L,64109.0,Central,4.0,PHONE,30436,Public Health,1447,5,2293,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/11/2019,8:28 AM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,5.0,"3424 Harrison St64109
(39.063791, -94.573423)",Jackson,39.063790999999995,-94.57342299999999,128550,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019202285
26922,2019202314,3601 E 12th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,5,2293,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/11/2019,9:16 AM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,5.0,"3601 E 12th St64127
(39.098189, -94.539624)",Jackson,39.098189,-94.539624,11349,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019202314
36887,2019186034,5347 Independence Ave,Lykins,L,64124.0,East,3.0,PHONE,30436,Public Health,1447,2,4179,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,10/29/2019,11:26 AM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,2.0,"5347 Independence Ave64124
(39.104945, -94.5196)",Jackson,39.104945,-94.5196,7488,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186034
808,2020029736,3338 Colorado Ave,Dunbar,L,64128.0,East,3.0,PHONE,30436,Public Health,1447,120,27,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-Bedbugs,Public Health-Services-Bedbugs,Bedbugs,2/27/2020,1:59 PM,2,2020,RESOL,Y,6/26/2020,6.0,2020.0,120.0,"3338 Colorado Ave64128
(39.064378, -94.522269)",Jackson,39.064378000000005,-94.522269,23373,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029736
20414,2020000422,5924 Cypress Pl,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Public Health,1447,33,224,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,1/2/2020,11:31 AM,1,2020,RESOL,Y,2/4/2020,2.0,2020.0,33.0,"5924 Cypress Pl64130
(39.017496, -94.533966)",Jackson,39.017496,-94.533966,223,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020000422
26288,2019203454,4942 South Benton Ave,North Town Fork Creek,L,64130.0,Metro,3.0,PHONE,30436,Public Health,1447,3,3615,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/13/2019,11:19 AM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,3.0,"4942 South Benton Ave64130
(39.035623, -94.551498)",Jackson,39.035623,-94.551498,35112,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203454
804,2020029398,3410 Harrison St,North Hyde Park,L,64109.0,Central,4.0,PHONE,30436,Public Health,1447,18,409,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,2/27/2020,8:30 AM,2,2020,RESOL,Y,3/16/2020,3.0,2020.0,18.0,"3410 Harrison St64109
(39.064612, -94.573136)",Jackson,39.064612,-94.573136,128556,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029398
30652,2019196193,1433 Prospect Ave,18th And Vine And Downtown East,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,3,3615,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,11/22/2019,3:27 PM,11,2019,RESOL,N,11/25/2019,11.0,2019.0,3.0,"1433 Prospect Ave64127
(39.095055, -94.551287)",Jackson,39.095055,-94.551287,11217,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196193
44430,2019173630,3844 College Ave,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Public Health,1447,9,779,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/30/2019,4:16 PM,9,2019,RESOL,Y,10/9/2019,10.0,2019.0,9.0,"3844 College Ave64128
(39.055304, -94.545844)",Jackson,39.055304,-94.54584399999999,29306,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173630
22014,2019209269,3102 Prospect Ave,Key Coalition,L,64109.0,East,3.0,PHONE,30436,Public Health,1447,4,2743,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,12/26/2019,12:00 PM,12,2019,RESOL,N,12/30/2019,12.0,2019.0,4.0,"3102 Prospect Ave64109
(39.069654, -94.554324)",Jackson,39.069654,-94.554324,126195,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209269
22012,2019209433,1310 Wabash Ave,Independence Plaza,L,64127.0,Central,3.0,PHONE,30436,Public Health,1447,4,2743,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,12/26/2019,3:26 PM,12,2019,RESOL,N,12/30/2019,12.0,2019.0,4.0,"1310 Wabash Ave64127
(39.097077, -94.553206)",Jackson,39.097077,-94.553206,12320,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209433
28482,2019199786,5605 E 17th St,Central Blue Valley And Park Tower Gardens,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,12,630,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/4/2019,3:32 PM,12,2019,RESOL,Y,12/16/2019,12.0,2019.0,12.0,"5605 E 17th St64127
(39.089747, -94.51592)",Jackson,39.089746999999996,-94.51592,17713,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199786
41891,2019177916,3410 Troost Ave,North Hyde Park,L,64109.0,Central,4.0,PHONE,30436,Public Health,1447,2,4179,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,10/9/2019,5:55 PM,10,2019,RESOL,N,10/11/2019,10.0,2019.0,2.0,"3410 Troost Ave64109
(39.064233, -94.572263)",Jackson,39.064233,-94.572263,128486,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019177916
9394,2020016495,6006 E 31st St,South Blue Valley,L,64129.0,East,3.0,PHONE,30436,Public Health,1447,8,1466,Hotel / Motel,Public Health Hotel / Motel,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Community Environmental Health-,Public Health-Hotel / Motel-Bedbugs,Bedbugs,2/3/2020,10:04 AM,2,2020,RESOL,N,2/11/2020,2.0,2020.0,8.0,"6006 E 31st St64129
(39.06878, -94.513005)",Jackson,39.06878,-94.513005,228048,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016495
9395,2020016659,7010 Cleveland Ave,Self Help Neighborhood Council,L,64132.0,Metro,5.0,PHONE,30436,Public Health,1447,0,4266,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,2/3/2020,1:13 PM,2,2020,RESOL,N,2/3/2020,2.0,2020.0,0.0,"7010 Cleveland Ave64132
(38.99946, -94.543201)",Jackson,38.99946,-94.543201,222645,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016659
51622,2019161452,4800 E 6th St,Lykins,L,64124.0,East,3.0,PHONE,30436,Public Health,1447,0,4266,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/5/2019,12:49 PM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,0.0,"4800 E 6th St64124
(39.104685, -94.525473)",Jackson,39.104684999999996,-94.525473,7766,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161452
44431,2019173225,2515 Van Brunt Blvd,South Blue Valley,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,32,184,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/30/2019,10:18 AM,9,2019,RESOL,Y,11/1/2019,11.0,2019.0,32.0,"2515 Van Brunt Blvd64127
(39.07913, -94.520841)",Jackson,39.07913,-94.520841,20534,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173225
45304,2019172005,7219 E 17th St,Central Blue Valley And Park Tower Gardens,L,64126.0,East,3.0,WEB,13543,Public Health,1447,1,9171,Outdoor Air Quality,Public Health Outdoor Air Quality,PUBLIC_HEALT_SAFETY_WORKS,VISIBLE,Health,Health-Air Quality-,Public Health-Outdoor Air Quality-All,All,9/26/2019,12:41 PM,9,2019,RESOL,N,9/27/2019,9.0,2019.0,1.0,"7219 E 17th St64126
(39.088674, -94.497421)",Jackson,39.088674,-94.497421,20777,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172005
1225,2020029061,3011 Independence Blvd,Independence Plaza,L,64124.0,East,3.0,PHONE,30436,Public Health,1447,19,445,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,2/26/2020,2:35 PM,2,2020,RESOL,Y,3/16/2020,3.0,2020.0,19.0,"3011 Independence Blvd64124
(39.105797, -94.54506)",Jackson,39.105796999999995,-94.54505999999999,10244,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029061
49831,2019164278,5117 Independence Ave,Lykins,L,64124.0,East,3.0,PHONE,30436,Public Health,1447,5,2293,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Convenience/Grocery Store,Convenience / Grocery Store,9/11/2019,10:52 AM,9,2019,RESOL,N,9/16/2019,9.0,2019.0,5.0,"5117 Independence Ave64124
(39.105004, -94.521499)",Jackson,39.105004,-94.521499,7542,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164278
49837,2019164615,905 Benton Blvd,Lykins,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,28,344,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/11/2019,4:43 PM,9,2019,RESOL,Y,10/9/2019,10.0,2019.0,28.0,"905 Benton Blvd64127
(39.101962, -94.543895)",Jackson,39.101962,-94.54389499999999,10997,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164615
20879,2019210956,3216 E 52nd St,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Public Health,1447,35,275,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/31/2019,9:21 AM,12,2019,RESOL,Y,2/4/2020,2.0,2020.0,35.0,"3216 E 52nd St64130
(39.031902, -94.547098)",Jackson,39.031902,-94.54709799999999,35990,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210956
20877,2019210952,1501 Cleveland Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,2,4179,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Convenience/Grocery Store,Convenience / Grocery Store,12/31/2019,9:18 AM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,2.0,"1501 Cleveland Ave64127
(39.093685, -94.537283)",Jackson,39.093685,-94.537283,221717,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210952
49838,2019164572,3860 E 59th St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Public Health,1447,28,344,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/11/2019,3:54 PM,9,2019,RESOL,Y,10/9/2019,10.0,2019.0,28.0,"3860 E 59th St64130
(39.018957, -94.538839)",Jackson,39.018957,-94.538839,37373,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164572
27522,2019201581,1620 Spruce Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,7,1826,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/9/2019,4:38 PM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,7.0,"1620 Spruce Ave64127
(39.091817, -94.532547)",Jackson,39.091817,-94.532547,8529,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201581
24248,2019205711,707 E Linwood Blvd,North Hyde Park,L,64109.0,Central,4.0,PHONE,30436,Public Health,1447,6,2053,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Other,Other,12/18/2019,11:17 AM,12,2019,RESOL,N,12/24/2019,12.0,2019.0,6.0,"707 E Linwood Blvd64109
(39.068545, -94.576318)",Jackson,39.068545,-94.576318,128171,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019205711
23028,2019207521,1706 E 18TH ST,18th And Vine And Downtown East,L,64108.0,Central,3.0,PHONE,30436,Public Health,1447,4,2743,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/20/2019,10:52 AM,12,2019,RESOL,N,12/24/2019,12.0,2019.0,4.0,"1706 E 18TH ST64108
(39.091421, -94.561564)",Jackson,39.091421000000004,-94.561564,225904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207521
32250,2019193846,1707 Brooklyn Ave,18th And Vine And Downtown East,L,64127.0,Central,3.0,PHONE,30436,Public Health,1447,1,9171,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,11/18/2019,5:58 PM,11,2019,RESOL,N,11/19/2019,11.0,2019.0,1.0,"1707 Brooklyn Ave64127
(39.091975, -94.556024)",Jackson,39.091975,-94.556024,12527,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193846
47031,2019169327,1400 Topping Ave,West Blue Valley,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,19,445,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/20/2019,3:35 PM,9,2019,RESOL,Y,10/9/2019,10.0,2019.0,19.0,"1400 Topping Ave64127
(39.095154, -94.515259)",Jackson,39.095154,-94.515259,9038,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169327
47028,2019169094,905 Benton Blvd,Lykins,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,19,445,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/20/2019,10:56 AM,9,2019,RESOL,Y,10/9/2019,10.0,2019.0,19.0,"905 Benton Blvd64127
(39.101962, -94.543895)",Jackson,39.101962,-94.54389499999999,10997,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169094
47027,2019169093,1541 Lawn Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,19,445,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,9/20/2019,10:55 AM,9,2019,RESOL,Y,10/9/2019,10.0,2019.0,19.0,"1541 Lawn Ave64127
(39.092723, -94.527607)",Jackson,39.092723,-94.52760699999999,8676,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169093
47022,2019168936,2702 E 29th St,Santa Fe,L,64128.0,East,3.0,PHONE,30436,Public Health,1447,0,4266,Noise,Public Health Noise,PUBLIC_HEALT_SAFETY_WORKS,VISIBLE,Health,Health-Noise Control-,Public Health-Noise-Trash Truck,Trash Truck,9/20/2019,8:58 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,0.0,"2702 E 29th St64128
(39.072969, -94.549818)",Jackson,39.072969,-94.549818,24685,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168936
32248,2019193856,1421 Prospect Ave,18th And Vine And Downtown East,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,1,9171,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,11/18/2019,6:15 PM,11,2019,RESOL,N,11/19/2019,11.0,2019.0,1.0,"1421 Prospect Ave64127
(39.095467, -94.551056)",Jackson,39.095467,-94.551056,11191,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193856
27520,2019201481,6711 Agnes Ave,Self Help Neighborhood Council,L,64132.0,Metro,5.0,PHONE,30436,Public Health,1447,7,1826,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/9/2019,2:47 PM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,7.0,"6711 Agnes Ave64132
(39.004535, -94.551572)",Jackson,39.004535,-94.551572,2817,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201481
32245,2019193865,4209 E 50th Ter,Mount Cleveland,L,64130.0,Metro,5.0,PHONE,30436,Public Health,1447,1,9171,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,11/18/2019,6:30 PM,11,2019,RESOL,N,11/19/2019,11.0,2019.0,1.0,"4209 E 50th Ter64130
(39.033109, -94.53529)",Jackson,39.033109,-94.53529,237710,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193865
19094,2020002492,1748 Topping Ave,Central Blue Valley And Park Tower Gardens,L,64127.0,East,3.0,PHONE,30436,Public Health,1447,2,4179,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,1/7/2020,12:22 PM,1,2020,RESOL,N,1/9/2020,1.0,2020.0,2.0,"1748 Topping Ave64127
(39.089747, -94.51592)",Jackson,39.089746999999996,-94.51592,17713,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002492
46849,2019169517,4207 N Askew Ave,Chaumiere,L,64117.0,Shoal Creek,1.0,WEB,13543,Public Health,1447,2,4179,Noise,Public Health Noise,PUBLIC_HEALT_SAFETY_WORKS,VISIBLE,Health,Health-Noise Control-,Public Health-Noise-Vehicles,Vehicles,9/21/2019,4:06 PM,9,2019,RESOL,N,9/23/2019,9.0,2019.0,2.0,"4207 N Askew Ave64117
(39.170212, -94.538377)",Clay,39.170212,-94.538377,77689,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169517
27238,2019201877,3106 Prospect Ave,Key Coalition,L,64109.0,East,3.0,PHONE,30436,Public Health,1447,6,2053,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/10/2019,12:19 PM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,6.0,"3106 Prospect Ave64109
(39.069425, -94.554207)",Jackson,39.069425,-94.55420699999999,126194,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201877
27237,2019201961,3906 E 12th Ter,Lykins,L,64127.0,East,3.0,EMAIL,4068,Public Health,1447,76,56,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,12/10/2019,1:56 PM,12,2019,RESOL,Y,2/24/2020,2.0,2020.0,76.0,"3906 E 12th Ter64127
(39.09773, -94.536214)",Jackson,39.09773,-94.536214,11254,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201961
